universe_id,E,I,X
0,9.076606865458409,0.0,9.076606865458409
1,4.8154804052203914,0.0,4.8154804052203914
2,19.138262012197046,0.0,19.138262012197046
3,23.6304024715152,0.0,23.6304024715152
4,61.453163490060284,0.0,61.453163490060284
5,22.73798470406638,0.0,22.73798470406638
6,28.543794830767485,0.0,28.543794830767485
7,14.969449823841215,0.0,14.969449823841215
8,36.60968225044656,0.0,36.60968225044656
9,7.434995762873358,0.0,7.434995762873358
10,20.605190693229474,0.0,20.605190693229474
11,28.424751808477893,0.0,28.424751808477893
12,22.549515946716877,0.0,22.549515946716877
13,8.719518544453827,0.0,8.719518544453827
14,15.590819728903714,0.0,15.590819728903714
15,39.50444885071594,0.0,39.50444885071594
16,17.56459047079372,0.0,17.56459047079372
17,24.866519947354405,0.0,24.866519947354405
18,22.586453211973623,0.0,22.586453211973623
19,21.96621641489279,0.0,21.96621641489279
20,9.45112300238655,0.0,9.45112300238655
21,14.393009323597555,0.0,14.393009323597555
22,8.858644480073863,0.0,8.858644480073863
23,14.698411853582385,0.0,14.698411853582385
24,46.401105815334326,0.0,46.401105815334326
25,4.273815856244213,0.0,4.273815856244213
26,5.567050352115638,0.0,5.567050352115638
27,12.478022723523505,0.0,12.478022723523505
28,11.004054281993595,0.0,11.004054281993595
29,5.98500953052138,0.0,5.98500953052138
30,4.6887307904258915,0.0,4.6887307904258915
31,12.946236812649088,0.0,12.946236812649088
32,9.014628575908077,0.0,9.014628575908077
33,28.74473090026542,0.0,28.74473090026542
34,9.771707159028306,0.0,9.771707159028306
35,23.676588260096118,0.0,23.676588260096118
36,10.402592349120171,0.0,10.402592349120171
37,3.594316820197594,0.0,3.594316820197594
38,12.385580572326184,0.0,12.385580572326184
39,7.866055806397188,0.0,7.866055806397188
40,34.702556626202956,0.0,34.702556626202956
41,2.2564441682197507,0.0,2.2564441682197507
42,20.01403755121521,0.0,20.01403755121521
43,9.938799299921161,0.0,9.938799299921161
44,64.30190088360568,0.0,64.30190088360568
45,5.047057707644234,0.0,5.047057707644234
46,12.238522066824288,0.0,12.238522066824288
47,11.037680441903793,0.0,11.037680441903793
48,3.7963936383977432,0.0,3.7963936383977432
49,15.987107210534319,0.0,15.987107210534319
50,29.94196585983758,0.0,29.94196585983758
51,7.760351121922951,0.0,7.760351121922951
52,24.79782696877594,0.0,24.79782696877594
53,38.30654320797449,0.0,38.30654320797449
54,32.26483952986476,0.0,32.26483952986476
55,12.506346268841073,0.0,12.506346268841073
56,30.785162952831044,0.0,30.785162952831044
57,30.71523971012012,0.0,30.71523971012012
58,18.73377064966987,0.0,18.73377064966987
59,12.671060983904816,0.0,12.671060983904816
60,9.546352074640977,0.0,9.546352074640977
61,12.437812695812084,0.0,12.437812695812084
62,8.67865670914652,0.0,8.67865670914652
63,13.467388121856782,0.0,13.467388121856782
64,7.254645280660524,0.0,7.254645280660524
65,8.142250605673048,0.0,8.142250605673048
66,15.912600371638485,0.0,15.912600371638485
67,2.6761938509920853,0.0,2.6761938509920853
68,8.259642129237335,0.0,8.259642129237335
69,13.853499930145615,0.0,13.853499930145615
70,49.404615408801654,0.0,49.404615408801654
71,5.3290183715986945,0.0,5.3290183715986945
72,8.022461454421176,0.0,8.022461454421176
73,13.962775953101335,0.0,13.962775953101335
74,11.599433414972822,0.0,11.599433414972822
75,1.5855679441559007,0.0,1.5855679441559007
76,11.538586456475338,0.0,11.538586456475338
77,17.53263379594205,0.0,17.53263379594205
78,12.170657085001475,0.0,12.170657085001475
79,16.76352831803254,0.0,16.76352831803254
80,15.043066305895021,0.0,15.043066305895021
81,10.428534733458873,0.0,10.428534733458873
82,13.794283778007635,0.0,13.794283778007635
83,7.718687904964564,0.0,7.718687904964564
84,8.470898042975827,0.0,8.470898042975827
85,38.86799061549683,0.0,38.86799061549683
86,26.206235427916294,0.0,26.206235427916294
87,61.48502186663158,0.0,61.48502186663158
88,9.724989885440484,0.0,9.724989885440484
89,8.83092984826903,0.0,8.83092984826903
90,12.383103191076037,0.0,12.383103191076037
91,8.194300458876764,0.0,8.194300458876764
92,20.164957605032125,0.0,20.164957605032125
93,16.49660677588671,0.0,16.49660677588671
94,8.479866596246852,0.0,8.479866596246852
95,8.906829889936478,0.0,8.906829889936478
96,18.357150217452116,0.0,18.357150217452116
97,6.255283851888844,0.0,6.255283851888844
98,17.225140604254243,0.0,17.225140604254243
99,20.766488370919408,0.0,20.766488370919408
100,11.013209170880344,0.0,11.013209170880344
101,11.64861936921397,0.0,11.64861936921397
102,28.712626542614647,0.0,28.712626542614647
103,9.749862065039174,0.0,9.749862065039174
104,20.112885192176304,0.0,20.112885192176304
105,27.206044354395736,0.0,27.206044354395736
106,19.504681624653507,0.0,19.504681624653507
107,61.24740690094176,0.0,61.24740690094176
108,9.30730603146604,0.0,9.30730603146604
109,19.050674889293184,0.0,19.050674889293184
110,5.7128147322576455,0.0,5.7128147322576455
111,4.564749909940926,0.0,4.564749909940926
112,5.740747768433191,0.0,5.740747768433191
113,17.554682930742384,0.0,17.554682930742384
114,27.052021234866036,0.0,27.052021234866036
115,23.868005330035526,0.0,23.868005330035526
116,4.634836852586632,0.0,4.634836852586632
117,78.67662074017004,0.0,78.67662074017004
118,12.28085685638845,0.0,12.28085685638845
119,10.420532390678746,0.0,10.420532390678746
120,10.047389410488371,0.0,10.047389410488371
121,6.826557346679531,0.0,6.826557346679531
122,13.285325846497967,0.0,13.285325846497967
123,7.581782994561042,0.0,7.581782994561042
124,41.80372407034403,0.0,41.80372407034403
125,7.11355462474103,0.0,7.11355462474103
126,1.80277638784944,0.0,1.80277638784944
127,21.592084041973443,0.0,21.592084041973443
128,83.84672919185584,0.0,83.84672919185584
129,19.977266433000317,0.0,19.977266433000317
130,7.635018360079537,0.0,7.635018360079537
131,8.697109025441351,0.0,8.697109025441351
132,8.15478055321003,0.0,8.15478055321003
133,17.331898082766056,0.0,17.331898082766056
134,4.780280754822681,0.0,4.780280754822681
135,9.083180136004238,0.0,9.083180136004238
136,34.92615043056221,0.0,34.92615043056221
137,15.861342568969427,0.0,15.861342568969427
138,12.260672386365774,0.0,12.260672386365774
139,2.3565378657280216,0.0,2.3565378657280216
140,34.817329930270084,0.0,34.817329930270084
141,11.9289148503332,0.0,11.9289148503332
142,12.870087708959318,0.0,12.870087708959318
143,15.955192905947,0.0,15.955192905947
144,17.75135098725108,0.0,17.75135098725108
145,65.00697511380122,0.0,65.00697511380122
146,12.160189680746944,0.0,12.160189680746944
147,19.60746826989631,0.0,19.60746826989631
148,8.380009442279661,0.0,8.380009442279661
149,6.249079787311935,0.0,6.249079787311935
150,38.845500928993474,0.0,38.845500928993474
151,15.808696899091652,0.0,15.808696899091652
152,7.368950081216818,0.0,7.368950081216818
153,9.015763841149191,0.0,9.015763841149191
154,1.4900364653315326,0.0,1.4900364653315326
155,26.52201473629993,0.0,26.52201473629993
156,7.097783303496757,0.0,7.097783303496757
157,15.609616445595732,0.0,15.609616445595732
158,18.73394785949926,0.0,18.73394785949926
159,9.941790280258815,0.0,9.941790280258815
160,7.136478343519482,0.0,7.136478343519482
161,14.895152478983626,0.0,14.895152478983626
162,20.222814581184696,0.0,20.222814581184696
163,13.605765637496665,0.0,13.605765637496665
164,6.682685017280303,0.0,6.682685017280303
165,12.620134974368575,0.0,12.620134974368575
166,5.5058549892083075,0.0,5.5058549892083075
167,16.01676858660965,0.0,16.01676858660965
168,16.67960434109702,0.0,16.67960434109702
169,13.791605142802315,0.0,13.791605142802315
170,11.449298681284535,0.0,11.449298681284535
171,8.197532861564127,0.0,8.197532861564127
172,23.90566231700094,0.0,23.90566231700094
173,9.942149648537102,0.0,9.942149648537102
174,60.76837509824694,0.0,60.76837509824694
175,15.223876168530802,0.0,15.223876168530802
176,15.219730113831055,0.0,15.219730113831055
177,6.535593893278544,0.0,6.535593893278544
178,15.37256824611148,0.0,15.37256824611148
179,33.18019552520447,0.0,33.18019552520447
180,32.558164361268595,0.0,32.558164361268595
181,4.228696316841462,0.0,4.228696316841462
182,8.122926172492335,0.0,8.122926172492335
183,4.964039692212103,0.0,4.964039692212103
184,17.14164521247349,0.0,17.14164521247349
185,58.22814178863157,0.0,58.22814178863157
186,10.875004765385235,0.0,10.875004765385235
187,5.0445568807304655,0.0,5.0445568807304655
188,5.028292587752468,0.0,5.028292587752468
189,8.47608513648393,0.0,8.47608513648393
190,13.544034690570998,0.0,13.544034690570998
191,7.866096741729294,0.0,7.866096741729294
192,14.521681180255058,0.0,14.521681180255058
193,9.179057309212562,0.0,9.179057309212562
194,19.212961608318242,0.0,19.212961608318242
195,27.48712283091625,0.0,27.48712283091625
196,3.8036721930093664,0.0,3.8036721930093664
197,10.280998922013962,0.0,10.280998922013962
198,13.596746249315421,0.0,13.596746249315421
199,24.396192887983705,0.0,24.396192887983705
200,5.328852434569831,0.0,5.328852434569831
201,2.8623965327292464,0.0,2.8623965327292464
202,31.140168776258143,0.0,31.140168776258143
203,6.958856213097962,0.0,6.958856213097962
204,6.762819233045024,0.0,6.762819233045024
205,30.316446210104644,0.0,30.316446210104644
206,46.410076532434786,0.0,46.410076532434786
207,33.92829929272547,0.0,33.92829929272547
208,10.381832603801156,0.0,10.381832603801156
209,23.78647617487321,0.0,23.78647617487321
210,13.864879805072079,0.0,13.864879805072079
211,3.316225620879457,0.0,3.316225620879457
212,10.55546570086605,0.0,10.55546570086605
213,4.146553214214442,0.0,4.146553214214442
214,7.22184489475182,0.0,7.22184489475182
215,24.71192820898437,0.0,24.71192820898437
216,20.598831182828636,0.0,20.598831182828636
217,28.43238079623516,0.0,28.43238079623516
218,18.164857772555155,0.0,18.164857772555155
219,9.923640114666442,0.0,9.923640114666442
220,3.2588101581673667,0.0,3.2588101581673667
221,16.22244791744922,0.0,16.22244791744922
222,3.2917736665024515,0.0,3.2917736665024515
223,5.61715347046235,0.0,5.61715347046235
224,29.909811161049085,0.0,29.909811161049085
225,12.360072544962975,0.0,12.360072544962975
226,13.039518576819832,0.0,13.039518576819832
227,13.180762671094037,0.0,13.180762671094037
228,20.644058135742608,0.0,20.644058135742608
229,14.25337566397809,0.0,14.25337566397809
230,8.919746342032653,0.0,8.919746342032653
231,2.187813156893741,0.0,2.187813156893741
232,15.862142914614003,0.0,15.862142914614003
233,7.421633463708929,0.0,7.421633463708929
234,31.201754004083522,0.0,31.201754004083522
235,19.904331818900637,0.0,19.904331818900637
236,3.8971010278437554,0.0,3.8971010278437554
237,10.106042862272844,0.0,10.106042862272844
238,14.115162917312178,0.0,14.115162917312178
239,10.42128187245758,0.0,10.42128187245758
240,9.346901062706056,0.0,9.346901062706056
241,19.188111547438787,0.0,19.188111547438787
242,45.00151372720692,0.0,45.00151372720692
243,11.256588488718096,0.0,11.256588488718096
244,56.71740055003624,0.0,56.71740055003624
245,25.318308024779792,0.0,25.318308024779792
246,5.406667564546988,0.0,5.406667564546988
247,6.14442281290776,0.0,6.14442281290776
248,3.2714487538408585,0.0,3.2714487538408585
249,9.22276635769093,0.0,9.22276635769093
250,9.870183118343332,0.0,9.870183118343332
251,7.151124563799993,0.0,7.151124563799993
252,7.316009086297981,0.0,7.316009086297981
253,10.757006473673236,0.0,10.757006473673236
254,4.659185359180743,0.0,4.659185359180743
255,10.265690608021629,0.0,10.265690608021629
256,13.22746189549955,0.0,13.22746189549955
257,12.797123617467284,0.0,12.797123617467284
258,20.332111407456143,0.0,20.332111407456143
259,12.17426536328803,0.0,12.17426536328803
260,9.10489066171331,0.0,9.10489066171331
261,21.401632376445612,0.0,21.401632376445612
262,7.6782505141456365,0.0,7.6782505141456365
263,16.87783351367678,0.0,16.87783351367678
264,13.510965428019515,0.0,13.510965428019515
265,14.717740208586578,0.0,14.717740208586578
266,21.342127935089568,0.0,21.342127935089568
267,14.760864562600725,0.0,14.760864562600725
268,2.5775740860509617,0.0,2.5775740860509617
269,11.124661707357717,0.0,11.124661707357717
270,6.919353887206201,0.0,6.919353887206201
271,10.615758657651805,0.0,10.615758657651805
272,4.902532502250018,0.0,4.902532502250018
273,15.726190918318531,0.0,15.726190918318531
274,17.869703225606283,0.0,17.869703225606283
275,6.888195689826102,0.0,6.888195689826102
276,11.584328651594339,0.0,11.584328651594339
277,6.007288963279992,0.0,6.007288963279992
278,8.4731326028229,0.0,8.4731326028229
279,4.0959469580642,0.0,4.0959469580642
280,13.606373708513845,0.0,13.606373708513845
281,9.16598902153484,0.0,9.16598902153484
282,26.838956806216647,0.0,26.838956806216647
283,5.693225483714896,0.0,5.693225483714896
284,19.269236054152643,0.0,19.269236054152643
285,24.670353783213347,0.0,24.670353783213347
286,12.574446479795068,0.0,12.574446479795068
287,6.554828421825599,0.0,6.554828421825599
288,9.753993641854274,0.0,9.753993641854274
289,4.87914356076633,0.0,4.87914356076633
290,19.21140542394458,0.0,19.21140542394458
291,6.124062288211297,0.0,6.124062288211297
292,39.992826924348165,0.0,39.992826924348165
293,9.650006639219848,0.0,9.650006639219848
294,6.175450260370055,0.0,6.175450260370055
295,10.637971959071658,0.0,10.637971959071658
296,48.903124346825116,0.0,48.903124346825116
297,3.4840166125774217,0.0,3.4840166125774217
298,5.133176479637072,0.0,5.133176479637072
299,5.189882100208602,0.0,5.189882100208602
300,8.75409198181458,0.0,8.75409198181458
301,15.454521359516498,0.0,15.454521359516498
302,2.677114498185566,0.0,2.677114498185566
303,10.34263840453962,0.0,10.34263840453962
304,5.984446097735032,0.0,5.984446097735032
305,1.8280426948297248,0.0,1.8280426948297248
306,3.5716614081867784,0.0,3.5716614081867784
307,27.55293734000951,0.0,27.55293734000951
308,137.33242301221532,0.0,137.33242301221532
