universe_id,seed
0,2768857058
1,1373236331
2,1693879517
3,1991269579
4,3399393460
5,1907088877
6,3547773558
7,374745164
8,1137265992
9,875834463
10,1654578479
11,2167384513
12,3359605120
13,1566103502
14,3123834147
15,3356901578
16,1546766505
17,3891494235
18,2321262577
19,2426569139
20,2647309282
21,1407243053
22,1500390074
23,2537539736
24,3469883565
25,3547698663
26,1382274568
27,1197484491
28,98799516
29,419749243
30,1124586454
31,2955845900
32,3024458244
33,733991566
34,1023307187
35,2151901033
36,434047844
37,2480885384
38,820708607
39,566220573
40,3256273207
41,2011540956
42,241725729
43,2457926552
44,1279319932
45,540618751
46,793630667
47,754755498
48,581806766
49,120774231
50,1833738714
51,4284866484
52,1342201812
53,4103338138
54,272682826
55,3941234599
56,3184659252
57,3521596648
58,715460675
59,129668592
60,418571765
61,1854054019
62,2014605171
63,3854817189
64,2559701165
65,4063319739
66,3236024605
67,3301965178
68,3397227390
69,4209720584
70,2434508298
71,4032647203
72,1547948363
73,2286462325
74,1198147053
75,674521451
76,1655443206
77,1561339217
78,849763706
79,3675207222
80,484710881
81,1873710179
82,1575685646
83,2258890246
84,1164806176
85,3747633131
86,877851447
87,531009696
88,4104777819
89,12854960
90,1918906872
91,172784830
92,1596172383
93,1998951693
94,2372655345
95,1433232295
96,3354052646
97,2983625379
98,2718027073
99,815813713
100,2526200174
101,1070828801
102,2179005505
103,1878117275
104,1400218669
105,4204176018
106,3910516229
107,47247834
108,3197445671
109,2517949314
110,1157994194
111,4175230434
112,3736767652
113,1878427727
114,2784800864
115,1094869833
116,3403793774
117,515651431
118,3715402607
119,568077977
120,2212713798
121,16393668
122,2269915790
123,836693607
124,1818151785
125,3453880459
126,1788692838
127,2725819280
128,3849333833
129,2442782566
130,1479822574
131,2427871214
132,1463621020
133,1503122070
134,103904119
135,476366865
136,3635089278
137,2797209519
138,3625841783
139,2556938538
140,223908591
141,1889004262
142,472718094
143,3265305924
144,1523168050
145,476661907
146,1077144718
147,2042900913
148,644088287
149,2499379855
150,1477615946
151,739836035
152,3004513817
153,347881764
154,2400177536
155,1500212057
156,2326205223
157,4115863878
158,1901277328
159,4223528507
160,244770763
161,4018205956
162,3226977037
163,838996484
164,4163745077
165,1727991627
166,3219931052
167,1713318689
168,1272363347
169,2823748986
170,1937934956
171,2226876520
172,3565038342
173,685295206
174,3736441871
175,1265009602
176,3728410949
177,673165849
178,3304751269
179,1406398400
180,2264659162
181,2500429197
182,3922798376
183,3100951900
184,3563261950
185,3896568423
186,3614785216
187,1828601668
188,723262076
189,1089673707
190,679693316
191,787644642
192,3724477577
193,351167558
194,1890238014
195,1256868888
196,140088310
197,2217802985
198,461772122
199,722151326
200,254865812
201,2997038936
202,3707872737
203,3551653822
204,3253825231
205,2096962556
206,1477804254
207,1534816039
208,2445598064
209,204484984
210,3978710691
211,1006892952
212,2654412620
213,1389939091
214,1874673519
215,4024770857
216,774717540
217,332307582
218,2015409739
219,250292503
220,1981851010
221,3071032994
222,1831731718
223,1254701834
224,4195117269
225,2379734519
226,2418596696
227,3752862177
228,112268443
229,154905370
230,2627217200
231,3322919465
232,3968142559
233,1821370933
234,2541173994
235,3559291376
236,2965361427
237,700884364
238,3356712646
239,3977068578
240,806322153
241,3365748825
242,3952663257
243,3695535462
244,608527901
245,1211524570
246,1403156073
247,3747642175
248,2096677232
249,2586940624
250,389626536
251,678252273
252,779656467
253,2355720730
254,4205420596
255,3543658046
256,2032926021
257,2530484220
258,3740937059
259,3891565931
260,3262569751
261,4043495458
262,3751810729
263,2000134583
264,3201290931
265,3723191775
266,979015166
267,4037144253
268,4075197755
269,4280613374
270,1280472470
271,1202274622
272,2805163160
273,3338435607
274,1583038018
275,1582194599
276,3833837925
277,254728974
278,113516522
279,322066536
280,940637732
281,1569077119
282,3361227161
283,4118165163
284,4287396544
285,1154596806
286,755778538
287,2277989884
288,3530780218
289,3764059752
290,3977521413
291,1476142923
292,1925832626
293,3163680529
294,1913086505
295,4076833129
296,1060929535
297,2666985209
298,117017119
299,693298280
300,1001192284
301,3769449411
302,902732378
303,1300866101
304,1643600707
305,4229504435
306,1765755647
307,3279457236
308,1299007327
309,3997351908
310,950039609
311,2370982
312,3398025390
313,3739405792
314,1386750171
315,2205668571
316,1074949440
317,3799637968
318,1270977493
319,1189832758
320,1798130412
321,3088007865
322,4029869257
323,3522576356
324,2740890359
325,2896987215
326,3321002440
327,4262515717
328,1000328418
329,3321521200
330,2654878421
331,4261969521
332,328873486
333,3637726393
334,2941421306
335,173855908
336,136078088
337,3678725608
338,3706953473
339,3019251566
340,2044215240
341,2376189233
342,3932798113
343,1911275539
344,3852878521
345,4195646583
346,201888279
347,4045543346
348,2234214654
349,3864099115
