universe_id,seed
0,4174154817
1,704838912
2,310243161
3,28683101
4,3339532
5,3778753628
6,343700867
7,2526493222
8,4291257398
9,605754722
10,926322755
11,833845272
12,1311045599
13,2776084940
14,3768979941
15,1777303772
16,2849570273
17,704544998
18,1599730197
19,3522535362
20,1787475713
21,3778069023
22,1537151581
23,1664224051
24,1608981276
25,1673932990
26,1104711294
27,1383481267
28,4163170174
29,662134491
30,2824342506
31,2363355417
32,2258260646
33,3188593463
34,316003921
35,1233821144
36,270121003
37,495388156
38,2917886159
39,3233558846
40,3005870874
41,3107812201
42,3628470562
43,755615994
44,1145353620
45,2232673601
46,891083799
47,1099213959
48,3068183034
49,3125896013
50,675566978
51,3558457504
52,2027878228
53,2154490467
54,3046857502
55,2575857072
56,2415472274
57,1426567889
58,167469034
59,1024444387
60,2863218254
61,3831132048
62,1140332361
63,1521209952
64,2414161445
65,824151368
66,1989589231
67,2498651387
68,1687814084
69,3195223974
70,2055394974
71,3463753731
72,5723662
73,1077832057
74,3491835228
75,1668915715
76,3298215279
77,4224195156
78,2224687692
79,3851601649
80,2860144257
81,2724143936
82,1850375757
83,4250298146
84,3500816473
85,1294168259
86,3618139534
87,85287232
88,1329019649
89,1698154117
90,133268788
91,3349380199
92,2865869689
93,3419448351
94,4034879228
95,944709619
96,1859756781
97,956110644
98,2349209387
99,1362906072
100,350703000
101,3180345364
102,4124685341
103,2521169316
104,4146899835
105,2240716414
106,2687401943
107,2057891003
108,2589613766
109,1450579825
110,2146365686
111,3552434537
112,1573353899
113,2733982580
114,4042484198
115,3554126114
116,3428769501
117,3646200714
118,3956541505
119,834367843
120,255825981
121,3611334508
122,819799565
123,2355828831
124,392850466
125,1662158655
126,3780758457
127,2073736809
128,1813104412
129,2742667688
130,135397890
131,3853086623
132,647594218
133,1763294681
134,2605171
135,1739457709
136,325874248
137,2366750069
138,509846081
139,821508754
140,1825299555
141,1222809269
142,429024592
143,3820542992
144,3166848859
145,1764814897
146,1596668652
147,1109956538
148,1536061588
149,3720881305
150,3302049855
151,1292921307
152,735847673
153,3760105678
154,3906284635
155,3682998887
156,2599801175
157,1736611846
158,1452077415
159,893407262
160,3957449167
161,3412381451
162,2261675426
163,157822949
164,1683079044
165,874558800
166,1172579231
167,2361421107
168,460599603
169,2430812484
170,2037214366
171,2821754867
172,2417977103
173,4143855098
174,2165295567
