universe_id,seed
0,3694656802
1,2383902970
2,1571028407
3,2052916448
4,3857539687
5,2761014429
6,1355515014
7,546536092
8,142333606
9,3404860268
10,4203114323
11,118121325
12,3256847884
13,1447997100
14,1948523859
15,3339986691
16,2407973394
17,111483029
18,1858239396
19,1173087393
20,1633154925
21,656987815
22,4029844566
23,2534483455
24,1540774890
25,434019254
26,1883849278
27,3496796361
28,116436770
29,1643754805
30,3454095792
31,859388128
32,3878931571
33,3964607215
34,1776348239
35,2709881339
36,574245052
37,511037733
38,2500369184
39,2410091529
40,2154655714
41,4077201681
42,3552372032
43,1178842841
44,4255649111
45,3673210233
46,3210267039
47,1150527533
48,1904995457
49,2089080222
50,2812010138
51,2895287913
52,2854735975
53,2309897856
54,2585651525
55,510542558
56,2788174925
57,3037385542
58,1208966585
59,438536105
60,584576660
61,2179056341
62,2376289873
63,1245847074
64,1327063002
65,1945077620
66,1044439930
67,2360737049
68,2589881723
69,1176363061
70,1200859882
71,4182643169
72,290643421
73,3101487433
74,957656276
75,3266397620
76,1805436875
77,3992824238
78,3040026928
79,2029612406
80,2730200589
81,2645176552
82,4285458803
83,2757520430
84,2242861981
85,1536895389
86,2257152660
87,2158100497
88,1861201041
89,1931902326
90,309238162
91,1128060622
92,1756529322
93,592032894
94,2167486574
95,1208723119
96,378368777
97,1552530586
98,803323257
99,2119480847
100,163770276
101,1440195738
102,2268901789
103,3064182098
104,2149828582
105,515415135
106,380603105
107,2363210595
108,923718392
109,86548187
110,4163132335
111,855381078
112,2141526184
113,1200238180
114,4152088103
115,1436820446
116,1614774568
117,2871237096
118,1225278640
119,2533462779
120,3890529300
121,644134847
122,2808379691
123,2363516482
124,3559770686
125,288964721
126,3800092505
127,572638571
128,3706864517
129,2517332319
130,2674616846
131,1818331655
132,2857473689
133,618505277
134,1857808005
135,645039780
136,1090770723
137,2593582644
138,2794751021
139,1163003365
140,301769062
141,826213344
142,2636942803
143,3468069146
144,2955486775
145,2337126967
146,3284169423
147,914602183
148,3903842538
149,1789547851
150,2644540281
151,3459706944
152,3380989609
153,3466998443
154,738865002
155,3431702945
156,1230082753
157,110192361
158,2037288373
159,695705923
160,3862801819
161,3936101256
162,484014482
163,3766621169
164,1856280501
165,3952566102
166,2730422786
167,1546158581
168,1743779680
169,2724476019
170,1982721908
171,3367717753
172,1245416421
173,4130881817
174,1746177710
175,3971513438
176,4094261377
177,3565853537
178,1586956283
179,372777538
180,936646505
181,3964165375
182,3508430833
183,1563137020
184,3715765587
185,4108461070
186,961063585
187,3915722676
188,4087353265
189,2324263875
190,2252585143
191,458177302
192,703460514
193,3316967972
194,3819743907
195,811375531
196,1982570783
197,2199724428
198,3997934089
199,840334947
200,3583468952
201,2530984283
202,4265820528
203,2124417646
204,3638167418
205,3984574371
206,1786945249
207,2429968507
208,1421873381
209,2540738947
210,926492349
211,107265365
212,4029205209
213,1492966829
214,265046108
215,4255332097
216,517474765
217,2851439872
218,2361655832
219,1178505198
220,2007479744
221,2618178514
222,87373116
223,3245312582
224,435470401
225,4028435859
226,933818284
227,2611195177
228,4260360074
229,1866064919
230,177146007
231,1027466298
232,3305423250
233,2193448744
234,1463740677
235,1244196952
236,2064774765
237,207075227
238,4273634174
239,1047025987
240,3410168157
241,430432908
242,341355332
243,1236574259
244,2150526183
245,3440561931
246,3202271304
247,378561795
248,2606863623
249,2246522342
250,1216659706
251,2083113504
252,483404746
253,2485260494
254,562620579
255,750741576
256,1274587495
257,2241904845
258,3167932907
259,3930409658
260,4081839246
261,1868684964
262,259686817
263,1031660372
264,3879691750
265,1572788993
266,1905522335
267,1378049996
268,885541783
269,4294778201
270,2603559701
271,3602403547
272,306844679
273,312831530
274,3310981077
275,1148244224
276,4260463096
277,1283807069
278,3643605847
279,2913777353
280,3327963496
281,4077209070
282,1061853019
283,3533914034
284,1521247041
285,1077247006
286,2999677062
287,2104810018
288,3050633215
289,258844850
290,3569193509
291,413734070
292,3719213468
293,3814857713
294,3120643717
295,3012781851
296,1558568765
297,3680558329
298,463727169
299,3836614250
300,1877561311
301,1410808610
302,1597263842
303,1269998046
304,2209246792
305,2093164548
306,1308294717
307,4107190967
308,910960711
309,2050754294
310,2055634912
311,2781531208
312,3291588354
313,1197778972
314,3587330419
315,156112606
316,850143465
317,1972306627
318,351213225
319,2553627084
320,998480352
321,2052656035
322,2554473126
323,4179702005
324,433262342
325,2942766441
326,3585863842
327,3366888840
328,1762583688
329,3866429892
330,2518969343
331,30089571
332,3652877237
333,4250028128
334,3517239772
335,2537505515
336,1222245247
337,2286915482
338,1900290847
339,3187888356
340,3901408856
341,386846662
342,189833284
343,1475297739
344,4083285109
345,958431367
346,459682452
347,2487374647
348,145226032
349,301239104
350,221671837
351,1142453521
352,1913246572
353,4044989920
354,2163975190
355,1902145140
356,202398740
357,3727500670
358,3769029458
359,1063929756
360,514200829
361,2007435590
362,3882324046
363,3078412402
364,1525981342
365,1861096138
366,2875016228
367,3182505078
368,1172733329
369,3779150546
370,962765202
371,3954134374
372,3283848500
373,2377071349
374,677472704
375,1486301354
376,846033258
377,4276455638
378,1384402779
379,1950381945
380,645536807
381,453370925
382,2108677615
383,534973655
384,2136457345
385,4056751739
386,1780316797
387,2979366503
388,3417293693
389,629717385
390,4195306364
391,791720877
392,3016994297
393,7143730
394,2607334386
395,399579224
396,2503618752
397,1491937081
398,1382547553
399,2857709733
400,293562293
401,4139222743
402,876458565
403,4076947759
404,2903920543
405,3234295213
406,2255489933
407,1037208026
408,661302580
409,1243704233
410,1235027522
411,798847123
412,2732445094
413,299201894
414,949649654
415,3410836959
416,581209834
417,3461415962
418,2766977378
419,1509775618
420,1273007270
421,3891354826
422,249867039
423,751991845
424,156309099
425,3235970980
426,3841928481
427,1389257978
428,1537612274
429,3396914366
430,3941128338
431,116240954
432,508048729
433,217932202
434,1613967917
435,1428062952
436,200932054
437,962945158
438,3587676386
439,3065847818
440,109239198
441,4154744881
442,530748257
443,3351713869
444,2167584344
445,3705263580
446,1102285070
447,3503060250
448,73024907
449,443931016
450,1722151002
451,3304007380
452,1220382243
453,2581975804
454,125221254
455,1699687873
456,1911236944
457,1975567739
458,658103413
459,3527208615
460,812430613
461,3238446718
462,2833765330
463,1513653130
464,322603791
465,1839689442
466,2312541737
467,3299624603
468,2090268239
469,3605637531
470,4190946637
471,3962675550
472,1906173392
473,243427080
474,1938591438
475,3620823958
476,2438726677
477,88577598
478,3056885196
479,319327128
480,2067510258
481,3813106797
482,3762736227
483,2232644412
484,2357996000
485,2670792763
486,1868596577
487,708156245
488,1817463139
489,485081766
490,4052807382
491,2270184645
492,3072468687
493,909509693
494,4137331985
495,234308637
496,1962755613
497,4119387882
498,1292587203
499,615108423
500,1274046208
501,2306143197
502,1371902977
503,3055481142
504,591253063
505,1302829540
506,1596535164
507,466155162
508,2957218889
509,1181641676
510,1155005877
511,2215718988
512,2648767622
513,1263754971
514,2593769395
515,1964259632
516,3205125089
517,3526208433
518,120715524
519,4265877052
520,2046471908
521,547580683
522,133745986
523,529749141
524,3390878520
525,2516212305
526,4124481556
527,745382955
528,3042044764
529,3288156864
530,1576406632
531,3693875792
532,2378607456
533,828879880
534,2287189167
535,3713124757
536,3049153209
537,2869194442
538,333570518
539,4213072932
540,3648887805
541,3930053859
542,2628879614
543,3418519139
544,3646686176
545,512222485
546,557282762
547,2585527543
548,688145766
549,2576173836
550,3004811215
551,170486952
552,3966448159
553,2648335596
554,1654341089
555,2374532161
556,3926631744
557,3289184994
558,1199196897
559,3107761012
560,2658828160
561,210283575
562,2453992029
563,3786579640
564,719317492
565,4097711285
566,3829251669
567,3184241430
568,206033111
569,845266591
570,3876514423
571,3359949133
572,3377473697
573,2875733384
574,2762060263
575,1107833020
576,858238261
577,3948741621
578,2325590289
579,4071982714
580,515862817
581,1768067396
582,388516743
583,1466781924
584,1984927851
585,3670010669
586,2391221229
587,3599571555
588,2617324998
589,1154466448
590,2441360979
591,2432501340
592,4231058654
593,2362267448
594,3954157074
595,86914606
596,2842886287
597,2114199205
598,1330038472
599,1031284211
600,2999787427
601,4169106323
602,793964958
603,143792034
604,3037560643
605,2071338220
606,2073184567
607,3207735595
608,2430851612
609,2227805461
610,465820948
611,3127902386
612,3364511601
613,565875911
614,1488523942
615,2733935475
616,404538371
617,599280852
618,1661147764
619,1998205644
620,100346328
621,3468087737
622,3436787756
623,3842353285
624,3508209648
625,1716150988
626,92875827
627,238446057
628,537903420
629,855799010
630,257676155
631,4070653654
632,353558887
633,446406718
634,1181850974
635,1704440294
636,3728368899
637,4175077875
638,2486414933
639,2464882705
640,3093055175
641,2787819528
642,2824795574
643,874485926
644,3281450631
645,985786231
646,3191327357
647,1720814895
648,3574990054
649,3216558135
650,91439252
651,2017617135
652,515102432
653,576096393
654,790670493
655,1579223131
656,1137738390
657,4095443498
658,2566454067
659,1833437983
660,1842402187
661,2346575240
662,1588834946
663,1415449289
664,4124897328
665,901745538
666,39414245
667,2145006944
668,1877944948
669,4143001593
670,3526225772
671,548130245
672,3716970551
673,2520452842
674,1209091882
675,3761127737
676,3104708423
677,2343583256
678,3445133534
679,166421690
680,2936561936
681,2225973198
682,3410322399
683,2059936619
684,142217687
685,416340077
686,1148105160
687,3471473316
688,3843865625
689,1406003876
690,3236846324
691,2133610519
692,1279063786
693,1055127916
694,2994198249
695,2413554413
696,3466557069
697,2650704073
698,3368242016
699,1937327356
700,110813994
701,1600475421
702,3344032720
703,3107381758
704,853025792
705,545152886
706,2291969740
707,598853303
708,1400716845
709,869365753
710,1068533042
711,493472098
712,3690673268
713,4244024749
714,3353051800
715,1531413328
716,1705246890
717,3484006628
718,2902458512
719,4122734701
720,1934447966
721,2544631046
722,3724691441
723,2753838925
724,3439262234
725,2640775826
726,2290202565
727,4138832128
728,3603638106
729,2481930834
730,3810984136
731,3663507528
732,439954658
733,1172657377
734,609293924
735,3934740769
736,1539470372
737,1442923627
738,1595009466
739,2361412081
740,894682117
741,209358657
742,275775318
743,1473994790
744,3027728732
745,2682481876
746,4051138918
747,1386529547
748,2967943577
749,3437413350
750,488667303
751,2297750049
752,3711021024
753,3910061415
754,3923218723
755,2913440733
756,2636901612
757,2793411944
758,1705767985
759,741631691
760,402933012
761,1921017077
762,3014520712
763,109336151
764,2042871850
765,3118014783
766,1041672716
767,466414818
768,4161277192
769,4155950913
770,2415242210
771,608727544
772,634257439
773,1442616789
774,3492297422
775,2783532230
776,2931557152
777,2831027892
778,3140583059
779,2474410223
780,4051793624
781,3573638417
782,1927814537
783,3137354216
784,3455602403
785,2105051308
786,3673041018
787,3036848948
788,2810993164
789,3178221051
790,3880836937
791,1792309665
792,1079789612
793,2193213885
794,1995279630
795,3455991786
796,1731821367
797,94234419
798,1045723898
799,746196631
800,3140903646
801,3874164885
802,3093262014
803,3593914535
804,1792280409
805,65648100
806,3187519234
807,3909278243
808,2591940957
809,2847219550
810,2758078224
811,3118514782
812,1680683911
813,1396049734
814,2439711821
815,3540591999
816,2932395238
817,1950998959
818,1666009445
819,1455706871
820,900379320
821,47931361
822,3530664142
823,3901767565
824,4020840708
825,3889871678
826,3131381107
827,4145853138
828,1786723228
829,2014827258
830,229448911
831,2406151957
832,1196071792
833,1244103884
834,1606396047
835,426834012
836,2574495621
837,2889654700
838,3421703077
839,286023818
840,1969808390
841,1377217275
842,2161934548
843,3072246783
844,1680530862
845,4241933611
846,2286473621
847,946398695
848,4256436178
849,3850588784
850,2407590327
851,1039094432
852,257494389
853,4280708914
854,2134259305
855,4191116623
856,331942840
857,886388379
858,730064377
859,1296357530
860,1237050245
861,75643198
862,945533544
863,844534947
864,315968435
865,3608697624
866,1342378728
867,2949874359
868,3667610423
869,1577102922
870,470229831
871,2058854686
872,929374387
873,3650528442
874,445999880
875,3498961697
876,2681519911
877,449152865
878,1545853735
879,3207458696
880,169589195
881,1957807554
882,1924630825
883,2969786832
884,2607015404
885,1826964323
886,4175393224
887,3334586849
888,2040270117
889,883758161
890,2954727376
891,1857950223
892,1233622171
893,799183156
894,246006536
895,759193655
896,3936985741
897,3245048503
898,3807903352
899,2087105165
900,1192495243
901,3010645055
902,395639979
903,1839724244
904,2139135009
905,1668821281
906,1567768178
907,3778747744
908,139870680
909,3599140911
910,980761373
911,3247149169
912,2055489866
913,1282537304
914,2711969374
