X_SCALE,ALPHA_I,weight,log_likelihood
15.985392132519852,1.253496021255548,0.0005002501250625145,-0.29472860159735853
45.7296775186243,1.1607542569743325,0.001000500250125175,-0.29472860159735853
36.37251073202633,1.734131039195057,0.00100050025012504,-0.29472860159735853
42.92520386590815,1.6073806301674367,0.0010005002501250087,-0.29472860159735853
24.248919369307174,0.2486667770849304,0.0010005002501251004,-0.29472860159735853
35.38516143430315,1.3796232355771414,0.0010005002501250755,-0.29472860159735853
48.44648860336551,1.8047586247430478,0.0010005002501249785,-0.29472860159735853
13.652065631260264,0.6155477633085251,0.001000500250125015,-0.29472860159735853
14.544431539559103,1.9199279964656797,0.0010005002501250915,-0.29472860159735853
23.7392115913459,0.12583994606011956,0.0010005002501250345,-0.29472860159735853
47.20285605528279,0.5120463499211916,0.0010005002501250106,-0.29472860159735853
36.53806352861847,1.2898392512511248,0.0010005002501251793,-0.29472860159735853
29.731316331342402,1.4068546929545833,0.0010005002501250256,-0.29472860159735853
37.04811304147631,1.2125387894326058,0.0010005002501249892,-0.29472860159735853
37.30997298124765,0.8144873976908262,0.0010005002501251269,-0.29472860159735853
23.397663888734677,0.8889662105194353,0.0010005002501249874,-0.29472860159735853
47.59589262229254,0.248254821058441,0.0010005002501250221,-0.29472860159735853
15.077689235389041,0.6054022263028667,0.0010005002501251368,-0.29472860159735853
27.917325049520862,0.43068074022111413,0.0010005002501250035,-0.29472860159735853
37.66650580114411,0.29666046200969787,0.0010005002501250239,-0.29472860159735853
49.93189025878064,0.9127821723945895,0.0010005002501249963,-0.29472860159735853
48.82972464495641,1.7000917081189324,0.0010005002501251839,-0.29472860159735853
42.66222038685947,1.5180549432294819,0.0010005002501249866,-0.29472860159735853
46.00042178752311,1.3078665696412035,0.001000500250124984,-0.29472860159735853
11.352748304307898,1.3023411316508784,0.0010005002501251741,-0.29472860159735853
47.43496505599396,0.762528940680088,0.0010005002501250505,-0.29472860159735853
45.61069987569762,1.2420629623246016,0.0010005002501249946,-0.29472860159735853
36.56493243048904,1.350521687659784,0.001000500250125159,-0.29472860159735853
43.795236831843084,1.610943136224246,0.0010005002501250106,-0.29472860159735853
33.58098047227223,0.8042414879738209,0.001000500250125031,-0.29472860159735853
46.857206448543906,0.5646590489182993,0.0010005002501250674,-0.29472860159735853
32.75380809974389,1.868617105109848,0.001000500250125167,-0.29472860159735853
16.01464785605151,1.1138494522864728,0.0010005002501250026,-0.29472860159735853
31.31704342636587,0.36419168182313566,0.0010005002501250328,-0.29472860159735853
11.211839390771425,1.287480422161825,0.0010005002501251713,-0.29472860159735853
25.285724976289647,0.3656270378868375,0.001000500250124975,-0.29472860159735853
31.670541310533608,1.3447104916631292,0.0010005002501250026,-0.29472860159735853
41.71654609556821,1.167694300252012,0.0010005002501251661,-0.29472860159735853
45.51597566854327,1.6223939924874637,0.0010005002501250273,-0.29472860159735853
33.75775372690503,0.3039090910193812,0.0010005002501250362,-0.29472860159735853
16.58673330353972,1.1180406444432307,0.0010005002501251065,-0.29472860159735853
17.283770143879067,0.5902290114516229,0.001000500250125006,-0.29472860159735853
46.845672772762434,0.36964433087488846,0.0010005002501250612,-0.29472860159735853
26.509407828493142,1.39531793256159,0.001000500250125055,-0.29472860159735853
37.69155461746698,0.6093140408717567,0.0010005002501251394,-0.29472860159735853
19.632468587070314,1.9492354924741382,0.0010005002501250523,-0.29472860159735853
46.50243659779148,1.6018139610823154,0.0010005002501250328,-0.29472860159735853
47.23944746606494,1.663581164537919,0.0010005002501251331,-0.29472860159735853
15.25475710919283,0.654527731037143,0.001000500250125078,-0.29472860159735853
23.7082871369294,1.3048432480445131,0.0010005002501250594,-0.29472860159735853
33.59565946396178,1.2341403837767577,0.0010005002501251624,-0.29472860159735853
47.676524655524574,0.3387097268752303,0.0010005002501250026,-0.29472860159735853
22.488856053171673,1.1789103357463568,0.0010005002501250505,-0.29472860159735853
41.74005797829318,0.9095554922863393,0.001000500250124998,-0.29472860159735853
30.427579310221557,0.9407683467832705,0.0010005002501251848,-0.29472860159735853
11.014991736315567,1.2124856483595403,0.0010005002501250737,-0.29472860159735853
16.516727054440242,1.2925788654351065,0.0010005002501249892,-0.29472860159735853
39.78711508722594,1.7211496557265211,0.0010005002501251128,-0.29472860159735853
44.88172678223181,0.6541248516238068,0.001000500250125014,-0.29472860159735853
14.436606735547727,1.0443171677973908,0.001000500250125063,-0.29472860159735853
40.78330911911286,1.191801257001402,0.0010005002501251162,-0.29472860159735853
48.46324410648842,1.351863958248763,0.0010005002501249866,-0.29472860159735853
25.949094905681612,1.3722478991538827,0.001000500250125006,-0.29472860159735853
29.500196233483628,1.6148251908052438,0.0010005002501251403,-0.29472860159735853
44.96182967435202,1.1162668054819362,0.0010005002501250256,-0.29472860159735853
