universe_id,seed
0,415365546
1,1183809823
2,513883639
3,1628980970
4,2309883969
5,1238846704
6,3141445797
7,1073802079
8,124318689
9,1067974277
10,794953673
11,773920562
12,2042395580
13,3628729692
14,1676026126
15,2214654462
16,2008914356
17,2147361057
18,3375920847
19,2617051888
20,1712554505
21,4197273861
22,3144427674
23,2303624014
24,1493604334
25,2486545672
26,462653484
27,4115945465
28,409717233
29,3585663947
30,4146472712
31,3900665920
32,821226191
33,123284804
34,393483690
35,2836301130
36,908549483
37,3089992295
38,1300299996
39,2094014832
40,1948838450
41,3131673427
42,3676430423
43,1954065218
44,32023194
45,2559599648
46,3790894149
47,2970558952
48,3610396229
49,3693252518
50,1235748949
51,2001517975
52,2902719318
53,3863175588
54,3323404782
55,2662031827
56,31569408
57,989081619
58,1203731621
59,1171488281
60,1980991401
61,536791325
62,3632313967
63,2667251202
64,4244451490
65,1312182099
66,2213528260
67,653688028
68,1547559693
69,2311465003
70,3914187212
71,2864529383
72,218694690
73,756673161
74,765815855
75,4010386323
76,2946208159
77,3978509636
78,668474431
79,2765320298
80,1368590806
81,2797357423
82,817340864
83,3622505557
84,1968010043
85,2822145339
86,3147071007
87,1397462695
88,775815017
89,889347262
90,3430264656
91,374685637
92,550861833
93,3471512053
94,2866986411
95,2752746636
96,132823136
97,2976567964
98,1860216277
99,1923636369
100,2455695821
101,2635093220
102,2514115117
103,1131349109
104,2616924275
105,3244857595
106,1046388370
107,1532017355
108,3372450667
109,1071505546
110,1217670339
111,2818785565
112,717055549
113,3517285418
114,2444616057
115,3219282994
116,2049508331
117,555533309
118,3196599916
119,472452255
120,1636545705
121,2832481546
122,3538431150
123,544863069
124,468539696
125,2461645782
126,84863049
127,3511981455
128,216791670
129,3583765425
130,4020119967
131,863067395
132,2870865943
133,2168129476
134,965485737
135,866050386
136,2007756057
137,3222922430
138,2799592196
139,237064535
140,3356575707
141,3383948146
142,3177778788
143,3179117874
144,2648092534
145,3941455646
146,1506022148
147,2742759773
148,3459753014
149,1660519783
150,2616356128
151,532999385
152,3716233962
153,868818778
154,3861715887
155,128179157
156,2090727318
157,2556691423
158,2121159588
159,4226974994
160,1579034748
161,1580550992
162,3039755063
163,4059629220
164,1575661631
165,3504200391
166,4206856764
167,3171550302
168,251127288
169,795015631
170,2613309705
171,249955653
172,3517812064
173,2950306270
174,2872824255
175,528499330
176,3610308860
177,3146935067
178,1506836780
179,1872826745
180,2328642381
181,1645564166
182,1146344908
183,3574244337
184,3041765582
185,2699777582
186,2449514138
187,812295505
188,1365460263
189,980919902
190,1385948337
191,2424450838
192,3582407029
193,1961413007
194,384246319
195,4204131913
196,3396721825
197,3921525050
198,4269416698
199,3110322800
200,928279126
201,83375461
202,812659950
203,905485905
204,267575564
205,657417183
206,1779674443
207,616044561
208,774437375
209,2310541851
210,3653590254
211,1833589516
212,52110170
213,459810761
214,36096130
215,2780923537
216,1633844975
217,649083634
218,2449008971
219,248247573
220,3082889271
221,2782437371
222,1856737912
223,2508249904
224,3697224714
225,3938546125
226,1636458164
227,2583300074
228,3254367237
229,2732221898
230,2406891642
231,2831337483
232,3488235399
233,2758019160
234,2636566785
235,4127676081
236,794990617
237,1916665684
238,1057878398
239,674264450
240,87544304
241,4176326721
242,3167555802
243,3989987474
244,1122327610
245,2489622807
246,510885748
247,3536060706
248,1676750200
249,303128337
250,2076388076
251,3012814689
252,815189434
253,1279403482
254,466892044
255,882975528
256,4078874029
257,1394301541
258,2824680206
259,3386287198
260,3959438108
261,3259913512
262,1528536178
263,1789187981
264,2788380406
265,1248805085
266,3334096768
267,515171493
268,3230926832
269,1524414510
270,1187027696
271,1290154759
272,2023159535
273,4024369895
274,150050896
275,171556756
276,461772305
277,1355539511
278,2663227003
279,4102375578
280,3694929229
281,2098838562
282,1774549400
283,1342569830
284,2360925224
285,2173532241
286,457174001
287,3066931783
288,2975654957
289,2032320066
290,419693845
291,2625071760
292,4052466568
293,4082444692
294,4060571835
295,3607780525
296,3465039499
297,1479998970
298,2280886853
299,1845089681
300,62533677
301,2038435153
302,2306174125
303,1038648471
304,562332651
305,3024958039
306,1380992957
307,3752356284
308,1817722875
309,2299882916
310,2132738976
311,484281380
312,4049353105
313,1978223334
314,682969946
315,2856740172
316,3751316040
317,2544268532
318,4162427555
319,3203874055
320,1229425208
321,1267769092
322,1999467859
323,3377715653
324,565382938
325,3949263218
326,1006348151
327,2872908401
328,3286356311
329,2385945175
330,2859760763
331,1894880623
332,2104696150
333,4083358834
334,1031190272
335,97751369
336,2564086344
337,1556784990
338,797226394
339,3487260234
340,3262155209
341,3660798870
342,4067817222
343,3835428837
344,1310805683
345,3487183882
346,1109839863
347,2699622982
348,3063357724
349,3455315678
350,892253990
351,3518407448
352,2544119010
353,1743696725
354,65208688
355,3401635290
356,3045964336
357,2097762560
358,2367368221
359,1224672044
360,3321226628
361,4023836960
362,2278636478
363,3642582604
364,1861192794
365,1527236494
366,1600742387
367,769447944
368,2766098664
369,2791036875
370,923123367
371,439237374
372,1511917859
373,395492317
374,1731602636
375,1920469134
376,811397507
377,3316568545
378,156284607
379,2419915354
380,2432867409
381,4254895852
382,1619811990
383,2122966475
384,2217225957
385,2169969092
386,185019798
387,3110191270
388,593533694
389,1624945709
390,4115634662
391,2153262911
392,2080896158
393,1368991194
394,680591113
395,743503123
396,2307107324
397,3546406457
398,2629208512
399,3731140631
400,751848963
401,1089039674
402,1597775762
403,1930982625
404,4190287482
405,1860820101
406,3850324144
407,1985824084
408,2431139859
409,2045936165
410,1176622143
411,243381415
412,3837744665
413,3400482882
414,4090749712
415,1172769776
416,2460902920
417,2351047335
418,2681706120
419,2162671660
420,3992399882
421,2274896673
422,4279973006
423,2116191006
424,2654991776
425,1574852862
426,94430948
427,1810414557
428,104441744
429,1408883916
430,236647700
431,915943811
432,3717635596
433,2136305610
434,1319633196
435,585663060
436,77801705
437,807664069
438,639102712
439,2624135804
440,1880042656
441,3914552745
442,2040164265
443,3898955506
444,1505956851
445,1549209699
446,2567747359
447,1349113488
448,1687235504
449,1660920473
450,3065007516
451,2809880697
452,3483579543
453,2617551060
454,1426360572
455,3012884047
456,1019393040
457,1676650861
458,3840565445
459,2176890293
460,1081178158
461,577145307
462,148464373
463,2466623200
464,1056099349
465,3828984190
466,837721827
467,3739451714
468,2698754882
469,1809419201
470,3228858771
471,2114375524
472,2731755032
473,2864563846
474,1386536875
475,1850324397
476,2678943825
477,811669054
478,92829991
479,2923183504
480,157386549
481,4198501821
482,3877728341
483,247078520
484,4104408385
485,1117590323
486,3867610820
487,3793667021
488,1962217338
489,681774127
490,892358901
491,4094330896
492,4098443055
493,1391668995
494,3471012964
495,3009254622
496,2292861536
497,1037041296
498,1288339762
499,1481763941
500,924501497
501,4203030192
502,4050269205
503,1606464626
504,1608027781
505,1644024820
506,1960191699
507,709415974
508,2813016011
509,1303420625
510,483276444
511,1164564994
512,2615100714
513,3116963135
514,455761916
515,1267354702
516,2582896232
517,1625402963
518,3492953787
519,2084068296
520,1133929223
521,371983121
522,4234708119
523,3794389938
524,3615152075
525,1502034472
526,3961628247
527,2659734932
528,3037963991
529,783067472
530,3378086453
531,3412934478
532,2477458893
533,3372231523
534,332029347
535,3870714973
536,658192656
537,1295504054
538,600505958
539,1798758181
540,3034360819
541,2997990522
542,1904270338
543,2603508219
544,4289837993
545,2028350959
546,3690010997
547,2590900913
548,3268954963
549,2762544673
550,1286576491
551,1882664234
552,572981177
553,3949611939
554,2949648464
555,510940695
556,4047992214
557,1189075765
558,1718228288
559,111982214
560,1102955770
561,1885867439
562,3367784197
563,2980574997
564,1048761167
565,1340430116
566,3936251968
567,1034068909
568,1997126652
569,2840902183
570,4033016316
571,4154615385
572,1116835440
573,1018856916
574,4141115425
575,1212359187
576,648292115
577,1728308384
578,2741551140
579,3828310752
580,323320069
581,4042025155
582,776921559
583,3220577897
584,1345081481
585,1108448292
586,4119614771
587,2501225874
588,1102466137
589,2858345088
590,956214946
591,1675372278
592,3985822418
593,2711821051
594,2604852404
595,2235198978
596,3627477581
597,2245567962
598,1375494042
599,2390090311
600,3027875145
601,1885317211
602,1016986299
603,1104767202
604,1874012194
605,531883399
606,2356340615
607,3153555087
608,3178116641
609,1083051651
610,2025478724
611,2066753513
612,2388729100
613,2968451470
614,2119209399
615,3147990863
616,1057491877
617,926999280
618,3591728713
619,2127596478
620,4060612105
621,2017296264
622,127657524
623,1643347757
624,267394996
625,3062385365
626,1725306927
627,447450800
628,2036841062
629,1226642476
630,244743305
631,3048099179
632,2241852681
633,2541153764
634,3737226403
635,56096311
636,3214487885
637,403019557
638,3563638192
639,1678599130
640,2414947339
641,431013261
642,2325784316
643,3731542854
644,4151715254
645,2011880531
646,3906405003
647,1299592421
648,3866130539
649,1766575637
650,2211665106
651,65529617
652,2264733347
653,1610264824
654,3487144117
655,2357450773
656,1469002114
657,4051946433
658,2763793687
659,1923987716
660,780669561
661,1714580703
662,467838898
