universe_id,seed
0,766136188
1,3526872806
2,1043113217
3,3998857492
4,779381612
5,3108939735
6,722890374
7,1378377227
8,3625562166
9,1548617924
10,2147949708
11,3495961153
12,1075473351
13,3837782281
14,3064933124
15,2767778661
16,3577568808
17,3263257456
18,3384790578
19,3813146919
20,1219650390
21,3694176852
22,1463964150
23,392828794
24,2973042663
25,2309001177
26,1659682920
27,3493588365
28,515454506
29,2344109128
30,1574329605
31,1378606822
32,4035304326
33,1022619486
34,1007777149
35,844086956
36,1734591776
37,1586118990
38,1842490502
39,3078277135
40,4212403129
41,3660685052
42,3680762747
43,1464026296
44,833198618
45,3258978142
46,3732668099
47,3311416147
48,3925092987
49,478651268
50,3405602429
51,1189797048
52,1222647999
53,3354031148
54,3769198097
55,2736162430
56,778248010
57,261321093
58,3179414618
59,2772781861
60,1931618981
61,425668908
62,1246580884
63,3352963557
64,255519583
65,455511506
66,2839714088
67,3828312004
68,567558607
69,3798781475
70,3458731042
71,3641893290
72,3377130263
73,3594306413
74,1515168202
75,3010371683
76,864806218
77,476753145
78,1197518827
79,2615359075
80,2644529313
81,1633658301
82,962941817
83,1949624484
84,1082960574
85,1051931771
86,3341350328
87,3428508301
88,2542283310
89,1728632697
90,3174380333
91,232220095
92,849829937
93,3257699689
94,1767727499
95,379870036
96,2477975033
97,2690502992
98,3918791706
99,541575378
100,4184854781
101,2073598050
102,2010087485
103,2382281147
104,3862661784
105,2647451726
106,1560241373
107,2536564432
108,2494320080
109,3256076217
110,2170780277
111,510864196
112,1809584031
113,484234356
114,1596830214
115,2902349924
116,3754287403
117,1161811057
118,1235440981
119,771779104
120,2247190091
121,3874167707
122,4036576300
123,1759496496
124,3469558090
125,3649197783
126,132954852
127,2646260867
128,3084685024
129,345999654
130,1736032054
131,3030194538
132,365241890
133,1075224405
134,1187991301
135,944518499
136,2222598022
137,333338383
138,299997011
139,3582287564
140,3053892886
141,3066495901
142,558748477
143,161967874
144,3953541064
145,4157955594
146,1702631247
147,712326114
148,1111115171
149,920724333
150,550231584
151,1369376790
152,971610345
153,2983275095
154,4070972952
155,1814163468
156,2308012180
157,1826959862
158,1655117715
159,4271767745
160,2310797404
161,3220239308
162,955724245
163,231063291
164,2353679777
165,3262860781
166,3473332565
167,653964640
168,1909315479
169,3324563145
170,1255469105
171,3286159804
172,3306506249
173,1056083164
174,980486442
175,2477382556
176,350685277
177,2851221471
178,3157992631
179,122489577
180,754769324
181,1603600206
182,1315362644
183,1734862394
184,2676705474
185,3388278415
186,815106566
187,665989992
188,2735703960
189,1057730702
190,1743070882
191,1750429158
192,1679532955
193,1770978346
194,1614379029
195,2350529979
196,218472799
197,1085308687
198,4092294454
199,2136133712
200,2796612727
201,4168984790
202,3627915857
203,1017675168
204,2440307300
205,1035252560
206,4099741446
207,8578029
208,1167236097
209,3851120783
210,1795682593
211,309016767
212,1792480733
213,3391705518
214,3922343237
215,245069359
216,3262314298
217,2046571360
218,2028858429
219,3789374092
220,2515241413
221,1934782125
222,2887404724
223,722400891
224,1449988814
225,3961471228
226,3118608473
227,3184335324
228,2754907715
229,796219845
230,1292836505
231,950382060
232,3301462656
233,3236263557
234,3218693368
235,3243429575
236,1252763199
237,4231940733
238,151654760
239,117320266
240,1021677664
241,3149582572
242,2741349561
243,57849077
244,1168396252
245,1938034388
246,4294420075
247,2913736812
248,3623274997
249,3093510396
250,2733277453
251,404224459
252,1359482401
253,1496917852
254,2037030101
255,4219096741
256,3456602911
257,1942678425
258,40137489
259,3079579585
260,1885825066
261,2977137495
262,2802522036
263,219804192
264,510844454
265,3984472778
266,1587170953
267,175573797
268,1745093706
269,2001344094
270,282276503
271,3972896984
272,730429267
273,3136427865
274,3750270159
275,3470898303
276,308677424
277,3682522706
278,2783541879
279,3288850058
280,89512818
281,3646801614
282,711216561
283,2135252859
284,2308724369
285,2428955382
286,2035361950
287,3957459496
288,399926820
289,167638968
290,3915212196
291,2789818243
292,1756750411
293,914165617
294,468151089
295,2650086898
